Qualification_type,GPA,Gender_F,Gender_M,Gender_X,Job_Type_Accounting,Job_Type_Business Development,Job_Type_Engineering,Job_Type_Human Resources,Job_Type_Legal,Job_Type_Marketing,Job_Type_Product Management,Job_Type_Research and Development,Job_Type_Sales,Job_Type_Services,Job_Type_Support,Job_Type_Training,Race_Asian,Race_Black,Race_Latino,Race_Other,Race_White,preds,labels
1,2.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
4,2.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,3.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,0.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3,0.7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2,1.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2,2.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
2,1.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
2,3.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2,3.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2,2.7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
5,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
4,0.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5,1.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
4,2.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
3,1.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
4,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
5,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
4,1.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
5,3.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
4,1.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,2.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5,3.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
2,3.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,2.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
4,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
4,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
3,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
5,3.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3,1.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
3,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
5,3.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,3.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
5,3.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3,2.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
3,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4,1.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4,0.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4,1.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
3,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,1.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,2.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,0.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4,2.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
4,1.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
3,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
3,2.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,3.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
3,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3,3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2,0.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,3.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2,1.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4,2.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
3,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
2,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
5,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
3,3.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
3,2.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4,0.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
5,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4,1.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
4,0.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3,3.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
5,1.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
4,0.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
2,2.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,2.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,2.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4,2.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3,1.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
5,0.7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2,3.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2,2.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3,1.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
5,2.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
2,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
5,2.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3,0.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
4,1.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
2,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
3,2.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
5,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
4,0.7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3,1.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
5,1.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3,2.3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,1.3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
5,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,0.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1,2.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
5,2.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,3.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
4,1.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,1.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
3,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,0.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3,2.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
2,2.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,3.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
3,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
4,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
3,3.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
3,0.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5,3.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4,2.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
3,3.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4,3.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,2.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3,2.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1,3.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,2.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
4,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
3,0.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
3,0.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
5,3.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
5,3.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1,3.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5,3.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3,0.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
4,3.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
5,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
3,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,2.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
5,2.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
4,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
4,0.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4,1.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
4,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
3,3.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4,3.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1,2.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
4,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2,1.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
3,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
4,1.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2,2.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
5,1.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
4,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4,2.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,2.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
5,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
2,2.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
3,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
3,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
4,3.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3,1.7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
5,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
5,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
4,3.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
4,0.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
2,2.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3,3.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
4,3.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2,2.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3,1.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
5,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,2.7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
4,2.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,2.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
3,3.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2,2.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4,3.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
3,1.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
1,2.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
3,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5,2.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2,1.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4,0.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
5,2.7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
5,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
1,0.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2,2.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
1,2.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
4,3.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2,2.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3,0.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,3.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
